home_ownership,annual_inc,purpose,inq_last_6mths,open_acc
,120000,debt_consolidation,2,
RENT,32000,other,0,9
MORTGAGE,68000,debt_consolidation,0,14
OWN,,home_improvement,0,12
RENT,65000,debt_consolidation,2,14
n/a,42000, ,0,6
MORTGAGE,77213,home_improvement,1,25
RENT,87000,debt_consolidation,1,15
MORTGAGE,74000,n/a,,6
"",,debt_consolidation,1,11
OWN,58000,,0,6
RENT,,n/a,2,10
MORTGAGE,104000,credit_card,1,18
RENT,89000,debt_consolidation,0,25
RENT,52000,debt_consolidation,2,11
RENT,52000,debt_consolidation,1,20
MORTGAGE,,debt_consolidation,1,18
RENT,,credit_card,0,
RENT,95000,debt_consolidation,0,
RENT,58000,debt_consolidation,0,6
MORTGAGE,42216,credit_card,0,
MORTGAGE,105000,debt_consolidation,0,22
RENT,115000,debt_consolidation,0,13
MORTGAGE,60000,debt_consolidation,1,15
MORTGAGE,,debt_consolidation,2,
MORTGAGE,88000,debt_consolidation,0,8
MORTGAGE,75000,n/a,0,12
MORTGAGE,155000,,3,
,25000,debt_consolidation,0,7
MORTGAGE,93000,credit_card,0,20
MORTGAGE,,debt_consolidation,0,10
MORTGAGE,80000,debt_consolidation,1,24
RENT,74000,debt_consolidation,1,17
RENT,68000,small_business,0,12
MORTGAGE,125000,,1,
RENT,68000,credit_card,0,12
,110000,credit_card,0,14
"",86000,debt_consolidation,0,6
RENT,35000,,0,11
 ,90000,debt_consolidation,1,7
,88224,credit_card,0,15
OWN,60000,"",1,13
n/a,85000,credit_card,0,3
 ,140000,debt_consolidation,0,9
MORTGAGE,60000,,1,
MORTGAGE,70000,credit_card,0,9
MORTGAGE,103000,debt_consolidation,0,15
RENT,37440,debt_consolidation,0,10
RENT,65000,debt_consolidation,1,7
MORTGAGE,35000,debt_consolidation,0,6
n/a,72000,credit_card,0,9
RENT,43000,debt_consolidation,1,8
RENT,52000,,1,12
MORTGAGE,105000, ,3,9
MORTGAGE,75000,credit_card,2,
MORTGAGE,53000,debt_consolidation,0,16
OWN,85000,home_improvement,0,
MORTGAGE,,debt_consolidation,1,16
MORTGAGE,,debt_consolidation,0,5
RENT,,debt_consolidation,0,10
MORTGAGE,62000,debt_consolidation,0,7
MORTGAGE,115000,debt_consolidation,2,11
RENT,44000,"",,8
MORTGAGE,68000,n/a,0,
RENT,101000,n/a,0,11
OWN,50000,other,0,15
MORTGAGE,,debt_consolidation,1,23
MORTGAGE,55000,credit_card,0,8
MORTGAGE,72000,debt_consolidation,2,24
RENT,72000,n/a,1,10
 ,70000,n/a,1,
"",40000,debt_consolidation,0,
MORTGAGE,80763,debt_consolidation,1,
 ,,credit_card,0,
RENT,1e+05,debt_consolidation,1,7
,36000,credit_card,,
MORTGAGE,50000,debt_consolidation,0,7
RENT,70000,n/a,0,13
"",49000,debt_consolidation,2,16
RENT,79000,medical,0,
RENT,40000,debt_consolidation,0,6
MORTGAGE,60000,credit_card,0,15
n/a,81715,credit_card,0,21
 ,54000,debt_consolidation,3,8
"",50000,debt_consolidation,0,
OWN,,debt_consolidation,0,7
 ,,"",0,12
n/a,40000,debt_consolidation,1,25
RENT,70000,"",0,7
MORTGAGE,115041,home_improvement,0,
MORTGAGE,190329,,0,
MORTGAGE,150000,debt_consolidation,0,7
RENT,,credit_card,0,14
n/a,105000,,0,4
MORTGAGE,112500,debt_consolidation,0,
RENT,50000,debt_consolidation,1,9
RENT,85000,"",0,
,95000,debt_consolidation,0,11
RENT,65000,debt_consolidation,1,8
MORTGAGE,72500,credit_card,0,13
MORTGAGE,45000,debt_consolidation,0,7
n/a,92500,debt_consolidation,1,18
MORTGAGE,108820, ,0,5
MORTGAGE,92000,credit_card,0,12
 ,50000,credit_card,2,12
MORTGAGE,60000,debt_consolidation,1,11
MORTGAGE,89000,,0,10
RENT,24000,,0,8
MORTGAGE,,credit_card,0,
 ,98500,debt_consolidation,,11
RENT,28000,credit_card,1,
MORTGAGE,63000,debt_consolidation,3,13
"",22000,debt_consolidation,1,
,75000,debt_consolidation,1,18
RENT,65000,n/a,0,16
RENT,86000,debt_consolidation,0,15
MORTGAGE,85000,debt_consolidation,1,
RENT,60000,car,0,11
OWN,72000,debt_consolidation,1,14
RENT,40000,credit_card,2,10
RENT,,credit_card,0,5
"",90000,debt_consolidation,2,17
 ,78000,credit_card,0,6
RENT,60000,debt_consolidation,0,19
OWN,75000,debt_consolidation,0,
n/a,40000,debt_consolidation,2,11
RENT,37000,n/a,0,10
MORTGAGE,48000,debt_consolidation,1,33
RENT,78000,debt_consolidation,3,8
RENT,,home_improvement,0,
 ,160000,n/a,0,8
RENT,28000,debt_consolidation,0,15
"",70000,debt_consolidation,0,
OWN,76000,debt_consolidation,1,9
"",42500,debt_consolidation,3,6
 ,75000,home_improvement,1,7
OWN,88000,credit_card,1,9
OWN,55000,credit_card,0,
"",95000,n/a,0,12
MORTGAGE,,home_improvement,0,13
RENT,34840,debt_consolidation,,6
RENT,70000,n/a,0,
RENT,89000,debt_consolidation,0,
RENT,38696.4,debt_consolidation,0,2
 ,80000,debt_consolidation,1,16
OWN,,car,2,10
RENT,65000,debt_consolidation,1,21
n/a,140000,"",2,9
"",58000,debt_consolidation,,7
MORTGAGE,35000,debt_consolidation,3,17
OWN,55000,debt_consolidation,0,21
"",,credit_card,1,13
MORTGAGE,48000,,0,8
MORTGAGE,70000,,0,14
MORTGAGE,80000,credit_card,0,14
RENT,85000,home_improvement,1,7
MORTGAGE,71000,credit_card,0,
MORTGAGE,55200,credit_card,0,12
OWN,140000,home_improvement,,12
n/a,87000,"",0,9
MORTGAGE,90000,debt_consolidation,2,11
MORTGAGE,78000,credit_card,0,13
MORTGAGE,82000,debt_consolidation,,13
MORTGAGE,70000,debt_consolidation,0,12
n/a,70000,"",0,10
MORTGAGE,65000,,0,
RENT,61000,n/a,0,
MORTGAGE,61000, ,3,10
RENT,,,0,5
MORTGAGE,88000,credit_card,0,
MORTGAGE,, ,1,6
OWN,87000,debt_consolidation,2,7
MORTGAGE,297000,n/a,0,9
MORTGAGE,98000,"",,12
RENT,45000,debt_consolidation,3,16
n/a,46000,debt_consolidation,1,
 ,,debt_consolidation,,
n/a,81000, ,4,
OWN,77000,credit_card,0,
MORTGAGE,,,2,9
OWN,30000,debt_consolidation,0,9
OWN,22000,n/a,2,8
MORTGAGE,47320,debt_consolidation,0,8
"",135000,debt_consolidation,1,13
 ,,debt_consolidation,,19
 ,70000,credit_card,,34
MORTGAGE,112000,credit_card,0,15
RENT,35000, ,1,4
OWN,50000,debt_consolidation,0,
 ,55000,other,,5
MORTGAGE,65000,debt_consolidation,0,
RENT,,debt_consolidation,6,
MORTGAGE,142000,debt_consolidation,1,17
"",65000,,0,7
MORTGAGE,40000,"",0,5
RENT,19000, ,0,6
n/a,60000,n/a,0,9
 ,,debt_consolidation,3,
OWN,,home_improvement,1,10
RENT,50000,credit_card,0,9
RENT,120000,renewable_energy,1,10
RENT,36000,debt_consolidation,0,6
MORTGAGE,82000,credit_card,0,
RENT,128000,debt_consolidation,0,
"",60000,credit_card,1,8
RENT,54000,debt_consolidation,0,7
RENT,55000,credit_card,0,11
MORTGAGE,36000,debt_consolidation,0,6
RENT,47450,other,1,5
RENT,40000,n/a,,
 ,57500,n/a,1,8
MORTGAGE,41000, ,1,15
,33185,debt_consolidation,0,
RENT,40000,credit_card,0,7
,,home_improvement,1,
RENT,65000,,1,19
"",186000,debt_consolidation,1,
"",60000, ,0,12
RENT,30000,n/a,0,4
MORTGAGE,45000,debt_consolidation,0,
MORTGAGE,,"",0,
RENT,54000,credit_card,0,12
RENT,,"",1,9
OWN,,credit_card,0,14
MORTGAGE,34000,credit_card,0,7
MORTGAGE,75000,home_improvement,0,
"",138000,,1,11
MORTGAGE,82500,debt_consolidation,0,9
MORTGAGE,83700,debt_consolidation,0,25
MORTGAGE,83000,debt_consolidation,0,11
RENT,26832,credit_card,1,7
MORTGAGE,65000,credit_card,1,11
MORTGAGE,66500,"",0,
MORTGAGE,29000,"",0,
MORTGAGE,45000,debt_consolidation,1,16
RENT,76000,debt_consolidation,,9
"",67000,credit_card,0,13
MORTGAGE,180000,,4,17
RENT,22206,debt_consolidation,0,6
"",61000,debt_consolidation,0,17
MORTGAGE,54000,n/a,,
MORTGAGE,102000,debt_consolidation,2,14
n/a,,"",1,8
OWN,17000,debt_consolidation,0,3
MORTGAGE,72800,,1,6
"",65000,credit_card,0,
RENT,,n/a,0,21
MORTGAGE,121000, ,0,11
RENT,104000,moving,,
RENT,,credit_card,1,6
MORTGAGE,78000,debt_consolidation,1,13
MORTGAGE,69000,debt_consolidation,0,16
 ,62000,n/a,0,
RENT,29000,n/a,0,9
RENT,50000,debt_consolidation,1,21
MORTGAGE,67000,n/a,0,14
MORTGAGE,125000,"",0,10
MORTGAGE,105000,debt_consolidation,1,
RENT,84000,"",1,18
MORTGAGE,65000,n/a,0,11
MORTGAGE,75000,credit_card,0,18
MORTGAGE,,credit_card,0,
RENT,80000,n/a,0,10
OWN,1e+05,credit_card,0,7
RENT,,credit_card,,4
OWN,61000, ,0,
MORTGAGE,43000,debt_consolidation,0,5
RENT,48000,,0,
MORTGAGE,35360,credit_card,0,
RENT,31000,debt_consolidation,,7
RENT,38500, ,0,
MORTGAGE,60000,debt_consolidation,0,
MORTGAGE,, ,0,20
MORTGAGE,53000,debt_consolidation,1,14
OWN,77126.4,"",0,9
MORTGAGE,40000,debt_consolidation,3,
MORTGAGE,71000,debt_consolidation,1,31
 ,50000,debt_consolidation,2,
"",,,0,12
,1e+05,credit_card,0,8
MORTGAGE,250000,,3,15
,72000,credit_card,0,8
RENT,49800,,1,10
RENT,66400,n/a,,12
MORTGAGE,150000, ,1,9
MORTGAGE,, ,0,
n/a,50000,major_purchase,0,24
RENT,38000,debt_consolidation,0,6
 ,,debt_consolidation,2,19
n/a,70500,n/a,1,8
MORTGAGE,40000,credit_card,1,7
 ,,n/a,2,24
MORTGAGE,34000,debt_consolidation,0,8
MORTGAGE,70000,debt_consolidation,6,10
MORTGAGE,24500,debt_consolidation,2,11
MORTGAGE,120000,n/a,0,9
RENT,50000,debt_consolidation,0,10
RENT,25000,debt_consolidation,0,6
OWN,30000,credit_card,1,10
RENT,43000,car,0,4
MORTGAGE,123000,,0,
RENT,105000,debt_consolidation,0,19
MORTGAGE,180000,debt_consolidation,1,
 ,52000,debt_consolidation,1,19
"",47700,debt_consolidation,0,18
RENT,47000,,1,
RENT,37000,n/a,1,11
OWN,50000, ,0,
"",2e+05,debt_consolidation,1,
n/a,32000,debt_consolidation,0,10
RENT,61843,"",0,11
OWN,48000,debt_consolidation,1,11
MORTGAGE,59800,credit_card,2,5
RENT,52000,n/a,1,
RENT,1e+05,credit_card,0,6
RENT,135000,n/a,1,13
n/a,50000,n/a,2,7
RENT,40000,debt_consolidation,0,
RENT,42500,credit_card,0,15
,95000,debt_consolidation,0,13
RENT,175000,,0,
"",80265,credit_card,0,18
OWN,65000,debt_consolidation,1,13
OWN,78978,credit_card,0,12
MORTGAGE,87000,credit_card,0,
 ,,debt_consolidation,0,8
RENT,74000,debt_consolidation,,6
 ,, ,1,
,,"",1,15
RENT,40000,credit_card,0,7
RENT,50000,credit_card,1,
MORTGAGE,56400,debt_consolidation,0,10
OWN,,n/a,2,
MORTGAGE,27000,debt_consolidation,0,5
RENT,75000,debt_consolidation,1,6
RENT,42100,debt_consolidation,0,5
n/a,31000,debt_consolidation,0,5
RENT,, ,0,
 ,65000,credit_card,0,28
MORTGAGE,36254, ,0,9
RENT,53000,major_purchase,0,8
MORTGAGE,70000,"",0,
RENT,70000,,1,12
RENT,85000,debt_consolidation,0,
RENT,,debt_consolidation,1,5
MORTGAGE,70000,debt_consolidation,0,8
MORTGAGE,63000,debt_consolidation,0,10
OWN,70000,other,0,15
MORTGAGE,51000,n/a,0,11
,,,0,2
"",120000,debt_consolidation,1,13
OWN,,credit_card,1,20
"",65000,n/a,1,20
RENT,175000, ,0,
MORTGAGE,261000,n/a,0,
RENT,38000,"",0,
MORTGAGE,63000,n/a,2,20
RENT,167400,credit_card,,28
MORTGAGE,85000,medical,1,17
OWN,30950,debt_consolidation,0,
MORTGAGE,30000,debt_consolidation,2,30
MORTGAGE,70000,debt_consolidation,1,
 ,160000,debt_consolidation,,
RENT,65000,debt_consolidation,1,
RENT,70000,debt_consolidation,0,8
MORTGAGE,130000,debt_consolidation,1,11
MORTGAGE,60000,n/a,0,17
OWN,50000,home_improvement,0,11
MORTGAGE,108000,credit_card,1,
MORTGAGE,96000,credit_card,2,16
RENT,46000, ,0,5
RENT,62000,credit_card,1,
RENT,54000,debt_consolidation,1,12
 ,35000,debt_consolidation,0,10
MORTGAGE,43680,n/a,0,17
MORTGAGE,64500,debt_consolidation,,20
RENT,80000,debt_consolidation,2,17
RENT,,credit_card,1,
RENT,, ,0,21
MORTGAGE,72000,"",0,
RENT,63000,car,0,10
MORTGAGE,45000,credit_card,0,12
MORTGAGE,40000,debt_consolidation,1,11
n/a,60000,debt_consolidation,0,6
MORTGAGE,70000,home_improvement,0,
MORTGAGE,52000,debt_consolidation,0,13
"",75000,credit_card,0,
,42082,"",,
MORTGAGE,47507,debt_consolidation,0,5
"",57000,debt_consolidation,0,23
MORTGAGE,62000, ,1,15
MORTGAGE,95000,credit_card,0,14
n/a,40000,debt_consolidation,0,6
MORTGAGE,71240,debt_consolidation,0,
MORTGAGE,195000,credit_card,0,14
RENT,,,0,17
OWN,63952,major_purchase,4,16
MORTGAGE,67000,debt_consolidation,1,29
MORTGAGE,58000,credit_card,3,20
OWN,60000,other,0,8
RENT,48000,credit_card,0,
 ,,debt_consolidation,0,9
RENT,75000,credit_card,0,6
RENT,50000,home_improvement,1,13
,,other,2,
RENT,97000,debt_consolidation,1,11
OWN,,debt_consolidation,,17
MORTGAGE,82000,debt_consolidation,0,13
MORTGAGE,58800,debt_consolidation,0,2
,52000, ,,6
RENT,47000,debt_consolidation,,
 ,81000,home_improvement,1,8
n/a,54000,debt_consolidation,0,6
"",75000,,1,
MORTGAGE,80000,,2,
,43000,debt_consolidation,,17
RENT,60000,other,0,8
RENT,12000, ,0,7
RENT,95000,debt_consolidation,0,9
MORTGAGE,50000,,0,
RENT,116000,,1,13
MORTGAGE,42000,debt_consolidation,1,10
OWN,208000,,1,14
MORTGAGE,,debt_consolidation,0,11
MORTGAGE,125000,n/a,1,4
,49700,,0,9
n/a,65000,credit_card,,
MORTGAGE,45681,debt_consolidation,0,
MORTGAGE,148984,debt_consolidation,,14
MORTGAGE,68000,credit_card,0,
MORTGAGE,37600,debt_consolidation,,19
MORTGAGE,42000,"",1,6
MORTGAGE,52000,debt_consolidation,3,18
RENT,45000,debt_consolidation,0,4
OWN,84000,debt_consolidation,0,20
RENT,46000,debt_consolidation,0,
RENT,26000,n/a,2,11
OWN,40000,credit_card,0,
RENT,42000,debt_consolidation,0,8
RENT,105000,debt_consolidation,1,
MORTGAGE,105000,debt_consolidation,,
,40176,,0,14
RENT,52000,debt_consolidation,0,7
RENT,,debt_consolidation,0,15
"",81000,,,13
n/a,,credit_card,3,
MORTGAGE,55000,credit_card,0,21
MORTGAGE,37000,home_improvement,1,6
MORTGAGE,46797,debt_consolidation,0,8
MORTGAGE,128000,debt_consolidation,0,20
"",143000,debt_consolidation,4,27
MORTGAGE,90000,debt_consolidation,,11
"",49000,debt_consolidation,0,19
 ,110000,debt_consolidation,0,
RENT,36000,credit_card,1,4
n/a,1e+05,debt_consolidation,0,10
MORTGAGE,35000,debt_consolidation,5,
RENT,160000, ,1,11
RENT,55000,debt_consolidation,1,8
OWN,80000,n/a,0,12
 ,80000,"",3,24
n/a,45000,debt_consolidation,0,7
n/a,24000,debt_consolidation,0,8
MORTGAGE,55000,debt_consolidation,0,13
RENT,70000,debt_consolidation,0,12
MORTGAGE,,debt_consolidation,0,14
MORTGAGE,91000,debt_consolidation,0,10
"",2e+05,debt_consolidation,1,14
RENT,54200,debt_consolidation,0,10
MORTGAGE,,debt_consolidation,0,10
 ,13000,debt_consolidation,0,4
OWN,101000,n/a,1,
OWN,24000,credit_card,0,5
RENT,55000,debt_consolidation,2,12
"",54720,debt_consolidation,,5
MORTGAGE,76000,debt_consolidation,0,7
 ,47292,debt_consolidation,3,14
MORTGAGE,70000,debt_consolidation,0,9
RENT,89000,debt_consolidation,2,14
n/a,74000,other,1,
MORTGAGE,86000,debt_consolidation,1,13
 ,,debt_consolidation,0,6
 ,54000,debt_consolidation,0,6
n/a,62000,credit_card,,18
,,"",0,12
n/a,70976,debt_consolidation,2,8
n/a,91700,debt_consolidation,,
OWN,28000,credit_card,1,9
RENT,,debt_consolidation,0,
n/a,107000,debt_consolidation,0,27
n/a,,debt_consolidation,0,15
MORTGAGE,70000,other,1,9
OWN,114200, ,0,8
MORTGAGE,80000,debt_consolidation,0,6
"",35000,,,
n/a,2e+05,debt_consolidation,1,13
MORTGAGE,75000,debt_consolidation,1,13
RENT,80000,debt_consolidation,0,
 ,,debt_consolidation,0,
OWN,67000,home_improvement,1,18
MORTGAGE,,,2,
OWN,,debt_consolidation,4,35
MORTGAGE,,n/a,0,9
RENT,1e+05,debt_consolidation,1,
n/a,82000,credit_card,0,19
RENT,53800,debt_consolidation,0,5
RENT,36000,debt_consolidation,0,12
RENT,23500,debt_consolidation,,7
RENT,, ,0,9
n/a,41000,"",1,5
MORTGAGE,,credit_card,0,14
MORTGAGE,72000,,0,19
MORTGAGE,88000,credit_card,0,9
MORTGAGE,,credit_card,0,
MORTGAGE,1e+05,,0,
MORTGAGE,,debt_consolidation,3,19
,,credit_card,1,4
RENT,,debt_consolidation,1,16
MORTGAGE,52000,debt_consolidation,0,10
RENT,52000,,1,15
RENT,30000,debt_consolidation,0,11
MORTGAGE,36000,home_improvement,3,8
MORTGAGE,62400,debt_consolidation,,11
n/a,45000,small_business,0,11
 ,75000,debt_consolidation,0,14
RENT,72000,credit_card,0,7
RENT,95000,"",0,26
MORTGAGE,350000,,0,21
"",, ,0,19
n/a,52000, ,1,
OWN,,house,1,9
MORTGAGE,45000,,2,10
n/a,40000,debt_consolidation,0,6
"",55000,debt_consolidation,1,
MORTGAGE,35000,debt_consolidation,0,
RENT,48000,debt_consolidation,0,
"",228000,credit_card,0,10
RENT,92000,debt_consolidation,0,4
n/a,47500,debt_consolidation,0,9
RENT,110000,debt_consolidation,,
MORTGAGE,45000,n/a,0,11
"",140000,debt_consolidation,1,7
OWN,,major_purchase,,8
RENT,101000,debt_consolidation,0,
MORTGAGE,,debt_consolidation,1,17
MORTGAGE,118000,credit_card,2,
MORTGAGE,98000,debt_consolidation,0,23
MORTGAGE,87700,debt_consolidation,0,20
MORTGAGE,79000,debt_consolidation,0,5
RENT,59720,credit_card,,6
 ,150000, ,0,
n/a,63770,,1,11
MORTGAGE,70000,,3,27
OWN,40000,debt_consolidation,0,9
MORTGAGE,,debt_consolidation,0,7
MORTGAGE,90600,,0,22
MORTGAGE,46000,credit_card,0,14
RENT,85000,n/a,1,35
RENT,106500, ,0,2
RENT,,debt_consolidation,0,
RENT,,credit_card,0,7
,, ,0,16
n/a,34200,n/a,,9
MORTGAGE,1e+05, ,0,13
RENT,144000,credit_card,0,
,,debt_consolidation,0,8
MORTGAGE,25877,debt_consolidation,2,17
MORTGAGE,42000,credit_card,0,
MORTGAGE,80000,debt_consolidation,0,13
MORTGAGE,55000,debt_consolidation,0,
MORTGAGE,160000,debt_consolidation,0,
MORTGAGE,92000,home_improvement,1,15
MORTGAGE,65000,debt_consolidation,0,
MORTGAGE,,debt_consolidation,0,19
RENT,,credit_card,0,6
,46000,credit_card,1,12
RENT,43000,"",1,8
RENT,45000,,0,
n/a,150000,debt_consolidation,4,21
RENT,70000,credit_card,1,13
MORTGAGE,70000,credit_card,0,
OWN,35000,n/a,1,
RENT,30000,debt_consolidation,0,
 ,72000,credit_card,,
MORTGAGE,77000,debt_consolidation,2,20
OWN,24000,debt_consolidation,0,6
n/a,,debt_consolidation,0,19
OWN,42000,vacation,1,15
RENT,30000,debt_consolidation,3,
MORTGAGE,59000,credit_card,1,9
MORTGAGE,70000,,0,8
OWN,45000,debt_consolidation,1,18
MORTGAGE,54000,debt_consolidation,0,11
RENT,,credit_card,3,11
RENT,,debt_consolidation,1,11
MORTGAGE,127000,"",0,11
MORTGAGE,50000,debt_consolidation,1,10
OWN,34000,debt_consolidation,2,21
MORTGAGE,53339,debt_consolidation,0,10
MORTGAGE,,debt_consolidation,0,6
n/a,95500,"",2,15
RENT,73000,debt_consolidation,0,7
OWN,148000,n/a,0,11
 ,1e+05,credit_card,1,8
RENT,56000,debt_consolidation,,10
MORTGAGE,,debt_consolidation,3,9
 ,40000,,2,20
RENT,34905,debt_consolidation,0,6
RENT,56178,debt_consolidation,0,19
MORTGAGE,,debt_consolidation,0,17
MORTGAGE,,credit_card,0,
MORTGAGE,54000,n/a,0,9
,36000,debt_consolidation,0,
RENT,95000,debt_consolidation,1,
RENT,83000,debt_consolidation,0,7
RENT,21500,debt_consolidation,0,13
RENT,85000,credit_card,,7
OWN,77000,debt_consolidation,0,17
RENT,85000,n/a,1,14
n/a,, ,0,5
RENT,33904, ,,9
RENT,24960,credit_card,,
MORTGAGE,87000,,0,6
RENT,104000,credit_card,,10
MORTGAGE,53800,debt_consolidation,3,13
RENT,160000,debt_consolidation,0,12
RENT,48000,debt_consolidation,1,12
MORTGAGE,126000,debt_consolidation,0,10
MORTGAGE,96360,credit_card,0,12
RENT,90000,credit_card,1,14
MORTGAGE,49000,n/a,1,12
OWN,49000,debt_consolidation,0,17
RENT,35000,credit_card,,14
n/a,,,,11
MORTGAGE,75539,credit_card,0,8
RENT,84000,,0,11
RENT,50000,debt_consolidation,0,12
"",45000, ,1,17
,,debt_consolidation,0,
OWN,,debt_consolidation,0,13
n/a,,debt_consolidation,0,12
MORTGAGE,93000,credit_card,0,
RENT,,,0,9
RENT,110000,"",0,27
MORTGAGE,103105,home_improvement,1,12
RENT,,credit_card,,8
RENT,33000,debt_consolidation,0,
RENT,76200,"",1,7
MORTGAGE,,debt_consolidation,0,17
MORTGAGE,75000,debt_consolidation,1,
"",21000,credit_card,0,8
MORTGAGE,57000, ,0,3
n/a,60000,debt_consolidation,0,11
RENT,,credit_card,,6
MORTGAGE,,debt_consolidation,0,8
RENT,54000,major_purchase,2,13
 ,94000,n/a,0,4
n/a,87000, ,0,25
MORTGAGE,23000,home_improvement,2,10
,52000,debt_consolidation,1,8
OWN,71000,n/a,1,7
OWN,40000,debt_consolidation,0,
,,credit_card,1,10
MORTGAGE,60000, ,0,10
RENT,,n/a,0,13
MORTGAGE,190649,debt_consolidation,0,19
RENT,55000,credit_card,1,
MORTGAGE,52000,,1,
MORTGAGE,75000,n/a,2,7
MORTGAGE,170000,debt_consolidation,0,14
MORTGAGE,83000,home_improvement,0,7
RENT,71000,credit_card,1,9
 ,47000,"",0,
n/a,63000,debt_consolidation,0,9
RENT,130000,credit_card,1,11
 ,, ,0,10
,85000,credit_card,0,8
n/a,,debt_consolidation,3,
MORTGAGE,55000,credit_card,0,12
MORTGAGE,45000,debt_consolidation,0,18
n/a,36000,debt_consolidation,1,
n/a,45600,debt_consolidation,0,4
n/a,72000,home_improvement,1,8
MORTGAGE,45633.27,n/a,1,
RENT,,debt_consolidation,0,7
RENT,,debt_consolidation,0,10
MORTGAGE,110000,n/a,0,10
n/a,112000,credit_card,0,
RENT,45000,,0,12
OWN,1e+05,credit_card,0,11
n/a,52000,credit_card,0,
,47000,debt_consolidation,0,
"",,,3,11
RENT,,debt_consolidation,1,7
MORTGAGE,108000,debt_consolidation,,10
MORTGAGE,130000,debt_consolidation,1,22
RENT,9036,debt_consolidation,,
"",55000,debt_consolidation,1,16
MORTGAGE,80000, ,0,
,135000,debt_consolidation,0,
MORTGAGE,70000, ,0,
RENT,42000,debt_consolidation,,13
OWN,27500,medical,0,13
n/a,,debt_consolidation,0,11
RENT,50000,credit_card,0,3
MORTGAGE,83700,debt_consolidation,1,20
n/a,,,0,12
MORTGAGE,31791,debt_consolidation,0,9
"",175000,credit_card,1,
RENT,,debt_consolidation,1,
RENT,,n/a,0,9
MORTGAGE,50000,debt_consolidation,0,15
MORTGAGE,50000,,0,5
MORTGAGE,4e+05,major_purchase,0,11
RENT,74500,debt_consolidation,1,12
n/a,90000,credit_card,0,10
OWN,,credit_card,,9
MORTGAGE,183000,debt_consolidation,0,23
RENT,73000,debt_consolidation,1,11
RENT,56000,credit_card,3,
n/a,29120,major_purchase,0,4
MORTGAGE,57000,debt_consolidation,0,16
MORTGAGE,80000,debt_consolidation,0,12
RENT,50000,credit_card,0,10
RENT,,credit_card,0,9
MORTGAGE,90000,debt_consolidation,0,12
MORTGAGE,,debt_consolidation,,12
MORTGAGE,,credit_card,0,15
RENT,68000,debt_consolidation,0,9
OWN,35000,debt_consolidation,0,16
MORTGAGE,86800,debt_consolidation,0,9
RENT,49320,debt_consolidation,0,11
MORTGAGE,110000,"",,
 ,,credit_card,,11
n/a,,,0,16
OWN,70000,other,0,3
MORTGAGE,58000,credit_card,,11
MORTGAGE,, ,,15
RENT,80000,debt_consolidation,0,8
 ,,credit_card,1,
MORTGAGE,,debt_consolidation,0,21
MORTGAGE,, ,0,11
MORTGAGE,58000,n/a,0,6
RENT,,debt_consolidation,1,
MORTGAGE,183993.46,debt_consolidation,0,6
MORTGAGE,,home_improvement,0,
RENT,80000,debt_consolidation,0,7
MORTGAGE,55000, ,1,11
RENT,45000,car,0,8
RENT,56000,debt_consolidation,0,
MORTGAGE,,debt_consolidation,,10
RENT,31000,debt_consolidation,,9
RENT,,,0,7
MORTGAGE,,debt_consolidation,0,11
n/a,92000,n/a,1,11
OWN,35000,credit_card,0,8
RENT,,credit_card,0,10
OWN,105000,debt_consolidation,0,12
OWN,,,,10
RENT,,credit_card,0,
RENT,52518,debt_consolidation,,
"",,n/a,3,12
MORTGAGE,75000,"",0,
RENT,50000,debt_consolidation,,22
n/a,78800,"",2,13
RENT,68000, ,1,7
n/a,132000,,1,28
MORTGAGE,55000,debt_consolidation,2,8
MORTGAGE,80000,n/a,1,22
MORTGAGE,79000,debt_consolidation,1,11
MORTGAGE,160000,n/a,0,13
"",33550,debt_consolidation,0,10
 ,,debt_consolidation,0,
MORTGAGE,42619,n/a,0,
MORTGAGE,96000,debt_consolidation,1,17
n/a,13091,major_purchase,1,5
MORTGAGE,106000,debt_consolidation,1,
RENT,,debt_consolidation,,17
MORTGAGE,70000,debt_consolidation,1,18
,,,0,16
RENT,53000,debt_consolidation,1,
RENT,,debt_consolidation,1,5
RENT,65000,"",1,9
RENT,120000,major_purchase,0,10
OWN,39000,debt_consolidation,0,13
RENT,21837,debt_consolidation,,14
MORTGAGE,,debt_consolidation,0,4
MORTGAGE,,debt_consolidation,0,9
MORTGAGE,35000,"",0,4
"",55000,"",0,8
,56000,debt_consolidation,0,
MORTGAGE,,debt_consolidation,0,
,,debt_consolidation,,8
MORTGAGE,,car,0,15
MORTGAGE,107000,credit_card,0,
MORTGAGE,70000,debt_consolidation,0,14
RENT,88000,debt_consolidation,4,21
MORTGAGE,50000,debt_consolidation,1,12
MORTGAGE,109000,credit_card,0,14
RENT,70000,debt_consolidation,2,
 ,,debt_consolidation,1,11
RENT,70000,debt_consolidation,1,
RENT,20240,debt_consolidation,0,4
MORTGAGE,61818.2,debt_consolidation,0,16
RENT,38000,,1,16
 ,55000, ,0,13
"",, ,1,
n/a,312858.36,debt_consolidation,6,11
RENT,45000,debt_consolidation,3,
MORTGAGE,,home_improvement,1,9
 ,,,0,
RENT,64000,n/a,1,
OWN,47000,debt_consolidation,1,12
MORTGAGE,45000,debt_consolidation,3,
"",,n/a,0,
RENT,68000,debt_consolidation,0,10
