home_ownership,annual_inc,purpose,inq_last_6mths,open_acc
MORTGAGE,55000,credit_card,0,8
OWN,56000,credit_card,0,13
RENT,29500,debt_consolidation,0,4
MORTGAGE,70000,home_improvement,1,13
RENT,37500,debt_consolidation,2,11
OWN,27500,credit_card,1,5
MORTGAGE,63000,debt_consolidation,0,24
MORTGAGE,54000,home_improvement,0,5
MORTGAGE,60852,credit_card,0,12
MORTGAGE,54000,debt_consolidation,0,9
OWN,185000,debt_consolidation,0,7
RENT,63000,other,0,14
MORTGAGE,80000,credit_card,0,15
MORTGAGE,125000,debt_consolidation,2,48
RENT,48000,debt_consolidation,0,8
MORTGAGE,50000,debt_consolidation,0,7
MORTGAGE,70000,debt_consolidation,2,15
RENT,96000,other,0,17
MORTGAGE,70000,debt_consolidation,0,19
MORTGAGE,70000,credit_card,0,4
RENT,110000,debt_consolidation,0,6
RENT,50000,car,0,14
MORTGAGE,275000,debt_consolidation,1,15
MORTGAGE,165000,debt_consolidation,0,10
RENT,44477,credit_card,0,10
MORTGAGE,65000,debt_consolidation,0,10
MORTGAGE,100000,medical,1,10
MORTGAGE,100000,home_improvement,0,12
RENT,79000,other,1,8
RENT,75000,debt_consolidation,0,9
MORTGAGE,63000,debt_consolidation,1,8
MORTGAGE,86000,debt_consolidation,0,16
RENT,46320,debt_consolidation,0,6
MORTGAGE,50000,debt_consolidation,1,9
RENT,64000,credit_card,0,9
RENT,22000,other,1,6
MORTGAGE,130000,debt_consolidation,0,12
OWN,48000,debt_consolidation,0,8
RENT,77000,debt_consolidation,0,8
MORTGAGE,92000,credit_card,0,10
RENT,100000,credit_card,0,7
OWN,35000,debt_consolidation,0,11
RENT,11000,debt_consolidation,0,4
MORTGAGE,166000,debt_consolidation,2,9
MORTGAGE,110000,credit_card,0,12
MORTGAGE,130000,debt_consolidation,0,7
MORTGAGE,110000,credit_card,0,10
RENT,240000,debt_consolidation,1,19
MORTGAGE,80000,debt_consolidation,0,14
OWN,80000,credit_card,0,7
RENT,115000,debt_consolidation,0,12
OWN,38564,credit_card,0,10
MORTGAGE,42000,debt_consolidation,1,9
MORTGAGE,64000,credit_card,0,16
MORTGAGE,142000,home_improvement,3,19
OWN,55000,debt_consolidation,0,21
RENT,110000,debt_consolidation,1,16
RENT,42000,credit_card,0,18
RENT,98000,medical,0,11
MORTGAGE,151000,credit_card,0,12
MORTGAGE,80000,major_purchase,0,9
MORTGAGE,134290,debt_consolidation,0,10
MORTGAGE,100000,credit_card,0,8
MORTGAGE,78999,debt_consolidation,0,17
MORTGAGE,45000,credit_card,0,12
RENT,61000,debt_consolidation,0,22
RENT,130000,debt_consolidation,2,14
MORTGAGE,138000,debt_consolidation,0,15
MORTGAGE,103000,debt_consolidation,1,11
MORTGAGE,61000,debt_consolidation,0,18
MORTGAGE,180000,debt_consolidation,1,12
MORTGAGE,71000,credit_card,1,4
MORTGAGE,90000,debt_consolidation,2,11
RENT,48000,credit_card,0,10
RENT,50000,credit_card,0,10
OWN,60000,debt_consolidation,0,11
MORTGAGE,66000,debt_consolidation,0,13
MORTGAGE,86000,debt_consolidation,0,14
MORTGAGE,120000,home_improvement,0,8
MORTGAGE,98000,debt_consolidation,3,14
MORTGAGE,85000,other,0,24
MORTGAGE,135000,debt_consolidation,1,10
MORTGAGE,62640,home_improvement,0,10
MORTGAGE,60000,credit_card,1,13
RENT,90000,debt_consolidation,0,10
MORTGAGE,120000,credit_card,0,11
MORTGAGE,120000,debt_consolidation,0,16
MORTGAGE,40000,debt_consolidation,1,10
OWN,69000,car,0,7
RENT,50000,debt_consolidation,0,13
MORTGAGE,50000,debt_consolidation,0,14
MORTGAGE,70000,debt_consolidation,1,7
RENT,43500,major_purchase,0,14
MORTGAGE,190000,debt_consolidation,0,17
RENT,77000,debt_consolidation,1,16
RENT,85000,credit_card,0,19
RENT,38000,credit_card,0,12
MORTGAGE,85000,car,0,17
MORTGAGE,70000,credit_card,0,14
RENT,90000,debt_consolidation,0,13
RENT,57000,home_improvement,1,9
MORTGAGE,65000,debt_consolidation,0,16
MORTGAGE,48000,debt_consolidation,0,9
MORTGAGE,115000,vacation,0,13
OWN,103000,credit_card,0,6
MORTGAGE,85000,other,0,13
RENT,190000,debt_consolidation,0,19
MORTGAGE,132000,debt_consolidation,2,8
MORTGAGE,85000,credit_card,0,20
OWN,175000,debt_consolidation,0,12
RENT,40000,debt_consolidation,0,12
RENT,95000,debt_consolidation,1,9
OWN,80000,home_improvement,2,20
RENT,108000,debt_consolidation,0,8
RENT,72000,debt_consolidation,0,17
MORTGAGE,60000,home_improvement,0,9
OWN,75000,debt_consolidation,1,37
RENT,65000,other,0,14
RENT,130000,debt_consolidation,0,5
MORTGAGE,88000,credit_card,2,22
RENT,35000,credit_card,0,4
RENT,31000,debt_consolidation,1,18
MORTGAGE,87000,home_improvement,2,20
RENT,96100,debt_consolidation,0,12
RENT,52000,debt_consolidation,1,20
OWN,55000,debt_consolidation,1,12
MORTGAGE,45000,vacation,1,9
MORTGAGE,83000,debt_consolidation,0,26
RENT,63000,credit_card,2,8
MORTGAGE,72000,debt_consolidation,0,19
MORTGAGE,58000,debt_consolidation,2,10
MORTGAGE,50000,debt_consolidation,0,7
OWN,105000,debt_consolidation,2,34
MORTGAGE,110000,credit_card,1,21
MORTGAGE,75000,debt_consolidation,1,9
MORTGAGE,55000,debt_consolidation,0,17
RENT,70000,debt_consolidation,0,14
MORTGAGE,25000,debt_consolidation,0,11
MORTGAGE,100000,debt_consolidation,0,14
MORTGAGE,50000,debt_consolidation,0,13
RENT,110000,credit_card,2,21
MORTGAGE,45000,debt_consolidation,1,12
MORTGAGE,62164,credit_card,0,11
OWN,41000,credit_card,0,5
MORTGAGE,35000,other,3,18
MORTGAGE,90000,debt_consolidation,1,12
MORTGAGE,60000,other,0,19
MORTGAGE,62828,debt_consolidation,2,12
MORTGAGE,52000,debt_consolidation,1,15
MORTGAGE,154500,credit_card,0,19
MORTGAGE,80000,debt_consolidation,0,14
MORTGAGE,65000,debt_consolidation,0,11
RENT,120000,debt_consolidation,5,19
MORTGAGE,80000,home_improvement,0,11
OWN,65000,debt_consolidation,1,19
RENT,61640,debt_consolidation,0,13
RENT,45000,debt_consolidation,1,6
MORTGAGE,130000,debt_consolidation,2,13
OWN,30000,major_purchase,1,5
MORTGAGE,200000,home_improvement,1,9
RENT,45000,credit_card,1,15
MORTGAGE,62573,debt_consolidation,0,21
RENT,107000,debt_consolidation,3,26
OWN,78000,home_improvement,0,12
RENT,15924,debt_consolidation,1,6
MORTGAGE,70000,other,1,10
OWN,28000,home_improvement,1,12
MORTGAGE,102000,debt_consolidation,0,16
RENT,195000,debt_consolidation,0,16
RENT,70000,moving,0,11
MORTGAGE,100000,credit_card,0,22
RENT,110000,debt_consolidation,1,17
MORTGAGE,45000,credit_card,0,19
RENT,53300,credit_card,1,10
MORTGAGE,79000,other,0,5
RENT,55000,debt_consolidation,0,6
MORTGAGE,125000,other,1,8
RENT,21000,debt_consolidation,0,11
RENT,62000,credit_card,0,10
MORTGAGE,72500,credit_card,1,10
MORTGAGE,40000,debt_consolidation,0,19
RENT,100000,debt_consolidation,0,5
RENT,71000,debt_consolidation,2,21
MORTGAGE,95000,home_improvement,0,12
RENT,50000,debt_consolidation,0,6
OWN,32000,credit_card,2,12
MORTGAGE,48000,debt_consolidation,0,9
RENT,18200,debt_consolidation,0,2
RENT,100000,debt_consolidation,0,11
MORTGAGE,47000,debt_consolidation,3,13
RENT,100000,debt_consolidation,2,9
MORTGAGE,85000,debt_consolidation,0,9
RENT,105000,debt_consolidation,0,17
RENT,75000,debt_consolidation,0,11
MORTGAGE,320000,home_improvement,2,8
MORTGAGE,70200,debt_consolidation,0,9
RENT,60000,debt_consolidation,0,11
MORTGAGE,62000,home_improvement,1,17
MORTGAGE,100000,credit_card,0,9
RENT,90000,debt_consolidation,3,17
RENT,44000,other,0,3
MORTGAGE,54000,home_improvement,1,13
MORTGAGE,160000,debt_consolidation,0,13
OWN,90523,home_improvement,0,7
MORTGAGE,52000,debt_consolidation,1,21
MORTGAGE,38000,debt_consolidation,0,7
RENT,85000,credit_card,1,13
RENT,77075,debt_consolidation,0,8
RENT,73000,credit_card,0,12
OWN,70000,home_improvement,1,5
MORTGAGE,90166,debt_consolidation,1,11
RENT,34000,debt_consolidation,1,14
RENT,54000,other,0,15
RENT,107000,debt_consolidation,0,15
RENT,108000,debt_consolidation,0,8
RENT,19000,debt_consolidation,0,9
MORTGAGE,120000,home_improvement,3,18
RENT,46000,other,0,6
MORTGAGE,130000,debt_consolidation,0,10
RENT,92000,debt_consolidation,0,12
RENT,42000,debt_consolidation,2,14
RENT,37900,credit_card,0,18
MORTGAGE,65000,debt_consolidation,0,6
MORTGAGE,60000,credit_card,0,7
MORTGAGE,108000,home_improvement,0,19
MORTGAGE,54080,debt_consolidation,0,13
MORTGAGE,100000,credit_card,0,12
MORTGAGE,110000,credit_card,0,19
MORTGAGE,55000,debt_consolidation,0,11
RENT,125000,credit_card,0,5
MORTGAGE,45000,debt_consolidation,1,14
RENT,30000,debt_consolidation,0,5
MORTGAGE,150000,debt_consolidation,0,26
RENT,70000,debt_consolidation,0,9
RENT,70000,debt_consolidation,1,10
RENT,84000,debt_consolidation,1,15
RENT,55000,other,0,13
RENT,61000,debt_consolidation,2,13
RENT,47000,debt_consolidation,0,6
MORTGAGE,99000,credit_card,2,14
RENT,118000,other,1,11
MORTGAGE,100098,credit_card,0,11
MORTGAGE,63000,credit_card,2,15
MORTGAGE,162500,debt_consolidation,1,22
MORTGAGE,33000,credit_card,0,4
OWN,85000,debt_consolidation,0,16
RENT,70000,credit_card,1,35
MORTGAGE,250000,credit_card,2,25
MORTGAGE,77500,debt_consolidation,0,13
MORTGAGE,60000,debt_consolidation,1,12
RENT,54000,credit_card,4,21
MORTGAGE,156000,debt_consolidation,0,12
MORTGAGE,54000,credit_card,3,9
MORTGAGE,110000,debt_consolidation,0,9
RENT,49152,debt_consolidation,0,25
RENT,85000,credit_card,1,10
MORTGAGE,78000,debt_consolidation,0,6
MORTGAGE,54000,debt_consolidation,0,10
MORTGAGE,80000,debt_consolidation,0,9
OWN,61500,major_purchase,4,6
MORTGAGE,75000,car,1,16
MORTGAGE,58300,debt_consolidation,1,15
OWN,29500,credit_card,2,15
RENT,40000,credit_card,0,17
OWN,21000,house,0,6
RENT,43000,debt_consolidation,0,4
MORTGAGE,65000,home_improvement,0,8
RENT,50964,debt_consolidation,1,7
RENT,48000,credit_card,0,10
MORTGAGE,135000,debt_consolidation,0,7
MORTGAGE,37000,credit_card,3,11
MORTGAGE,72000,other,3,6
MORTGAGE,35000,home_improvement,0,9
RENT,125000,debt_consolidation,1,12
RENT,80000,debt_consolidation,1,19
MORTGAGE,97114,debt_consolidation,1,14
RENT,48000,credit_card,0,5
RENT,21000,credit_card,0,12
MORTGAGE,100000,debt_consolidation,0,13
RENT,19260,debt_consolidation,0,7
RENT,32000,credit_card,0,8
MORTGAGE,27000,debt_consolidation,0,14
RENT,90000,debt_consolidation,0,2
MORTGAGE,120000,credit_card,1,14
RENT,100000,credit_card,0,2
MORTGAGE,35000,debt_consolidation,0,12
RENT,58650,debt_consolidation,1,10
MORTGAGE,130000,debt_consolidation,0,11
RENT,62042,credit_card,1,14
MORTGAGE,51000,credit_card,0,18
RENT,50000,debt_consolidation,3,12
OWN,130000,home_improvement,0,4
RENT,55692,home_improvement,1,9
MORTGAGE,60000,medical,1,14
RENT,50000,debt_consolidation,0,7
RENT,87055,debt_consolidation,1,9
RENT,32000,debt_consolidation,0,17
OWN,94000,debt_consolidation,0,10
OWN,50000,credit_card,0,5
RENT,60000,debt_consolidation,0,12
MORTGAGE,74000,debt_consolidation,0,14
RENT,40000,debt_consolidation,0,10
RENT,33800,other,0,11
MORTGAGE,72000,credit_card,1,19
MORTGAGE,72500,debt_consolidation,0,15
MORTGAGE,54000,medical,2,6
OWN,50000,credit_card,1,16
MORTGAGE,60000,debt_consolidation,0,7
MORTGAGE,64000,credit_card,0,28
MORTGAGE,63000,debt_consolidation,0,16
RENT,50000,debt_consolidation,0,8
OWN,96855,debt_consolidation,0,12
MORTGAGE,75000,other,1,6
MORTGAGE,175000,debt_consolidation,1,13
MORTGAGE,55000,home_improvement,0,10
MORTGAGE,39000,credit_card,0,7
RENT,70000,debt_consolidation,0,20
MORTGAGE,134000,credit_card,3,13
MORTGAGE,85000,debt_consolidation,0,7
OWN,73000,debt_consolidation,0,8
RENT,40000,credit_card,0,8
RENT,58000,debt_consolidation,0,10
RENT,99000,debt_consolidation,3,16
MORTGAGE,30000,credit_card,0,9
MORTGAGE,67471,credit_card,0,17
RENT,46124,debt_consolidation,0,18
RENT,100000,debt_consolidation,0,8
OWN,214000,home_improvement,0,12
OWN,52000,car,0,13
RENT,45000,debt_consolidation,0,5
MORTGAGE,105499,debt_consolidation,4,12
MORTGAGE,111000,debt_consolidation,0,13
RENT,70000,credit_card,1,16
OWN,64000,debt_consolidation,1,16
MORTGAGE,40000,debt_consolidation,0,10
RENT,41000,debt_consolidation,0,6
RENT,79000,debt_consolidation,0,6
OWN,45000,debt_consolidation,0,12
MORTGAGE,68000,home_improvement,2,11
RENT,30000,debt_consolidation,1,27
MORTGAGE,55000,debt_consolidation,0,13
MORTGAGE,48000,credit_card,1,10
MORTGAGE,150000,home_improvement,0,23
RENT,50000,debt_consolidation,2,19
MORTGAGE,65000,credit_card,0,14
OWN,29658,medical,2,7
MORTGAGE,108000,debt_consolidation,2,16
OWN,110000,credit_card,1,11
OWN,50000,debt_consolidation,0,5
RENT,135000,debt_consolidation,1,8
MORTGAGE,80000,debt_consolidation,0,15
OWN,65000,home_improvement,0,9
MORTGAGE,55692,credit_card,0,15
RENT,60000,major_purchase,0,26
RENT,32000,medical,2,12
OWN,23000,vacation,2,21
MORTGAGE,35000,debt_consolidation,1,13
RENT,48000,major_purchase,2,8
MORTGAGE,53500,debt_consolidation,0,11
MORTGAGE,86520,debt_consolidation,1,22
MORTGAGE,22000,major_purchase,0,8
MORTGAGE,46000,other,2,9
MORTGAGE,95000,debt_consolidation,0,20
RENT,30000,credit_card,0,8
MORTGAGE,55000,other,4,9
MORTGAGE,40000,credit_card,0,6
OWN,31000,debt_consolidation,3,12
RENT,66000,debt_consolidation,0,11
MORTGAGE,130000,debt_consolidation,0,28
MORTGAGE,70000,debt_consolidation,3,21
OWN,70000,debt_consolidation,1,13
MORTGAGE,140000,debt_consolidation,0,19
OWN,125000,debt_consolidation,2,16
MORTGAGE,56000,debt_consolidation,0,9
MORTGAGE,103500,other,1,16
MORTGAGE,84000,debt_consolidation,0,10
OWN,547000,debt_consolidation,0,10
MORTGAGE,120000,debt_consolidation,0,8
MORTGAGE,140000,debt_consolidation,0,15
RENT,56000,credit_card,0,17
MORTGAGE,71050,home_improvement,1,7
RENT,84000,debt_consolidation,3,7
MORTGAGE,65000,debt_consolidation,0,12
MORTGAGE,98000,debt_consolidation,1,12
RENT,81000,debt_consolidation,0,15
RENT,80000,debt_consolidation,1,9
MORTGAGE,77376,credit_card,0,18
MORTGAGE,88000,home_improvement,1,6
MORTGAGE,65000,debt_consolidation,0,14
MORTGAGE,79000,credit_card,0,17
MORTGAGE,225000,debt_consolidation,0,24
RENT,65000,credit_card,0,5
RENT,87000,debt_consolidation,1,11
MORTGAGE,135000,debt_consolidation,0,9
MORTGAGE,50000,debt_consolidation,0,5
OWN,60000,debt_consolidation,0,13
RENT,35370,debt_consolidation,2,5
MORTGAGE,85000,credit_card,3,61
RENT,65000,debt_consolidation,0,27
MORTGAGE,70000,debt_consolidation,0,15
RENT,43439,debt_consolidation,3,8
MORTGAGE,125798,debt_consolidation,0,16
MORTGAGE,140000,debt_consolidation,0,10
RENT,35000,debt_consolidation,1,9
RENT,200000,debt_consolidation,0,9
RENT,94900,other,0,18
MORTGAGE,40000,debt_consolidation,0,8
RENT,84410,credit_card,0,28
MORTGAGE,81000,debt_consolidation,1,9
MORTGAGE,133120,debt_consolidation,0,14
RENT,52000,debt_consolidation,0,11
RENT,67000,credit_card,0,14
MORTGAGE,111000,home_improvement,0,10
MORTGAGE,133000,debt_consolidation,0,9
MORTGAGE,150000,debt_consolidation,0,24
OWN,125000,home_improvement,2,8
MORTGAGE,70000,credit_card,1,17
RENT,52000,other,1,10
MORTGAGE,50000,home_improvement,3,13
MORTGAGE,85000,credit_card,0,15
RENT,55000,credit_card,0,11
RENT,55000,moving,2,22
RENT,80000,credit_card,1,12
RENT,50000,other,0,6
MORTGAGE,165000,other,0,16
MORTGAGE,110000,debt_consolidation,0,12
MORTGAGE,63000,debt_consolidation,2,22
RENT,340000,debt_consolidation,0,14
RENT,53000,debt_consolidation,1,13
RENT,55000,debt_consolidation,0,12
RENT,46000,credit_card,0,12
MORTGAGE,110000,debt_consolidation,0,11
MORTGAGE,60000,home_improvement,0,12
MORTGAGE,35000,debt_consolidation,0,8
RENT,70000,credit_card,3,8
RENT,56000,credit_card,0,4
RENT,58240,credit_card,0,6
RENT,70000,debt_consolidation,1,9
MORTGAGE,88500,debt_consolidation,0,11
MORTGAGE,75000,debt_consolidation,0,23
MORTGAGE,95050,credit_card,0,39
RENT,95000,debt_consolidation,0,13
MORTGAGE,85000,debt_consolidation,1,16
RENT,65873,other,0,16
RENT,110000,credit_card,0,7
RENT,75000,debt_consolidation,0,16
RENT,45000,credit_card,2,13
MORTGAGE,125000,home_improvement,2,10
MORTGAGE,60000,credit_card,0,8
MORTGAGE,74000,debt_consolidation,0,13
MORTGAGE,39800,debt_consolidation,0,7
OWN,45000,debt_consolidation,1,10
MORTGAGE,80080,home_improvement,0,6
RENT,45000,debt_consolidation,0,8
MORTGAGE,126500,small_business,0,13
MORTGAGE,75000,debt_consolidation,0,5
MORTGAGE,90000,credit_card,0,11
RENT,100000,debt_consolidation,0,14
RENT,116000,debt_consolidation,5,14
MORTGAGE,152288,debt_consolidation,0,25
RENT,175000,credit_card,0,9
MORTGAGE,106000,debt_consolidation,0,17
RENT,100000,debt_consolidation,2,20
MORTGAGE,52000,small_business,0,11
MORTGAGE,125000,debt_consolidation,0,12
RENT,47000,other,0,16
MORTGAGE,85000,small_business,1,8
OWN,90000,credit_card,0,13
RENT,118500,debt_consolidation,0,18
OWN,71939,home_improvement,1,11
OWN,57000,home_improvement,0,9
RENT,43000,debt_consolidation,1,8
MORTGAGE,88600,debt_consolidation,1,12
MORTGAGE,52000,credit_card,0,15
RENT,56000,debt_consolidation,0,8
RENT,75000,debt_consolidation,0,14
RENT,86000,debt_consolidation,0,9
MORTGAGE,72885,debt_consolidation,0,14
RENT,100000,debt_consolidation,2,6
RENT,31000,credit_card,0,6
RENT,55000,debt_consolidation,0,10
MORTGAGE,42000,debt_consolidation,1,10
MORTGAGE,50000.4,home_improvement,0,6
RENT,57000,debt_consolidation,3,18
MORTGAGE,170000,home_improvement,2,13
RENT,53000,debt_consolidation,1,5
MORTGAGE,53000,credit_card,0,22
MORTGAGE,72500,debt_consolidation,0,14
MORTGAGE,150000,home_improvement,0,7
MORTGAGE,61000,debt_consolidation,1,12
MORTGAGE,42000,home_improvement,1,10
RENT,180000,debt_consolidation,0,7
MORTGAGE,79200,debt_consolidation,0,6
MORTGAGE,170000,debt_consolidation,0,12
OWN,78000,debt_consolidation,0,12
MORTGAGE,75000,debt_consolidation,0,21
RENT,117500,moving,2,16
RENT,53000,credit_card,0,9
RENT,50000,debt_consolidation,0,14
OWN,81000,medical,3,20
RENT,38800,debt_consolidation,1,9
OWN,87323,debt_consolidation,1,12
OWN,35464,debt_consolidation,0,7
RENT,55000,debt_consolidation,0,6
RENT,72000,debt_consolidation,0,12
RENT,46342,debt_consolidation,0,6
RENT,50000,credit_card,2,4
MORTGAGE,47000,debt_consolidation,0,10
MORTGAGE,70000,debt_consolidation,1,24
RENT,52000,debt_consolidation,1,10
MORTGAGE,92500,debt_consolidation,2,10
MORTGAGE,27000,home_improvement,2,13
RENT,185000,credit_card,0,12
MORTGAGE,70000,debt_consolidation,2,18
RENT,100000,debt_consolidation,0,6
RENT,48963,other,3,11
OWN,148000,moving,0,9
MORTGAGE,110000,home_improvement,0,9
RENT,38157,credit_card,0,13
RENT,40000,credit_card,0,3
RENT,24000,debt_consolidation,0,10
MORTGAGE,48000,credit_card,3,12
OWN,68000,credit_card,4,16
MORTGAGE,120000,credit_card,1,7
RENT,44000,debt_consolidation,0,9
MORTGAGE,58000,debt_consolidation,0,11
MORTGAGE,75000,credit_card,2,11
MORTGAGE,150000,credit_card,1,7
OWN,81000,credit_card,1,13
MORTGAGE,50000,major_purchase,2,26
MORTGAGE,39000,home_improvement,0,15
RENT,68500,debt_consolidation,0,11
MORTGAGE,116000,credit_card,0,23
MORTGAGE,54000,debt_consolidation,0,16
RENT,45000,debt_consolidation,0,9
RENT,61300,debt_consolidation,1,22
RENT,190000,other,0,12
RENT,65000,debt_consolidation,3,13
RENT,95000,debt_consolidation,1,12
OWN,55000,home_improvement,0,12
RENT,100000,credit_card,1,21
OWN,170000,debt_consolidation,2,23
RENT,37625,medical,0,9
MORTGAGE,80000,other,2,31
MORTGAGE,90000,home_improvement,1,8
RENT,120000,debt_consolidation,0,18
MORTGAGE,58000,debt_consolidation,0,10
MORTGAGE,135000,debt_consolidation,0,13
MORTGAGE,72000,debt_consolidation,0,20
MORTGAGE,100000,credit_card,1,11
MORTGAGE,65900,debt_consolidation,0,13
MORTGAGE,65000,credit_card,0,12
RENT,125000,debt_consolidation,0,5
MORTGAGE,48000,debt_consolidation,0,9
MORTGAGE,120000,debt_consolidation,1,14
MORTGAGE,65000,debt_consolidation,0,21
MORTGAGE,130000,debt_consolidation,0,13
MORTGAGE,33600,medical,0,12
OWN,161595,credit_card,0,17
OWN,96000,credit_card,0,10
RENT,165000,medical,2,12
MORTGAGE,97500,debt_consolidation,0,10
OWN,68000,credit_card,1,19
OWN,70000,home_improvement,1,14
RENT,50000,debt_consolidation,0,10
MORTGAGE,160000,credit_card,0,8
OWN,140000,debt_consolidation,3,12
MORTGAGE,120000,credit_card,0,5
RENT,110000,debt_consolidation,1,11
RENT,48670,other,0,10
RENT,57000,debt_consolidation,0,7
MORTGAGE,62550,debt_consolidation,0,9
RENT,24000,debt_consolidation,2,6
MORTGAGE,300000,debt_consolidation,0,15
RENT,40000,debt_consolidation,0,6
MORTGAGE,68588.64,other,2,9
MORTGAGE,122000,credit_card,1,12
OWN,105000,medical,0,8
MORTGAGE,56000,other,0,5
MORTGAGE,57000,major_purchase,0,12
RENT,28000,debt_consolidation,2,19
RENT,25000,credit_card,0,7
RENT,50000,debt_consolidation,0,12
MORTGAGE,112000,house,0,10
RENT,65000,debt_consolidation,2,3
MORTGAGE,75000,home_improvement,0,11
RENT,60000,other,2,8
MORTGAGE,133000,credit_card,0,13
MORTGAGE,90000,home_improvement,1,8
MORTGAGE,88000,credit_card,0,12
RENT,52500,debt_consolidation,1,9
OWN,108900,credit_card,1,10
OWN,28000,credit_card,0,15
MORTGAGE,45000,debt_consolidation,1,9
RENT,78000,debt_consolidation,0,12
MORTGAGE,52000,debt_consolidation,0,7
MORTGAGE,45000,debt_consolidation,1,17
MORTGAGE,90000,debt_consolidation,2,10
RENT,38000,debt_consolidation,2,12
MORTGAGE,50000,credit_card,0,14
RENT,63000,debt_consolidation,1,10
MORTGAGE,131000,debt_consolidation,0,15
RENT,61000,credit_card,1,9
RENT,80000,debt_consolidation,1,14
RENT,65000,credit_card,2,17
OWN,350000,small_business,0,11
RENT,45000,debt_consolidation,1,20
MORTGAGE,48000,debt_consolidation,0,21
MORTGAGE,60000,other,0,12
MORTGAGE,89000,debt_consolidation,3,10
MORTGAGE,32000,debt_consolidation,0,9
MORTGAGE,56000,other,0,8
RENT,85000,credit_card,0,15
MORTGAGE,43500,credit_card,1,11
MORTGAGE,70000,car,0,8
MORTGAGE,120000,debt_consolidation,0,18
MORTGAGE,60000,home_improvement,2,12
MORTGAGE,45000,debt_consolidation,0,13
RENT,41000,credit_card,1,9
MORTGAGE,80000,debt_consolidation,0,13
RENT,40000,debt_consolidation,0,11
MORTGAGE,104000,small_business,0,12
MORTGAGE,55000,debt_consolidation,2,10
RENT,53000,credit_card,0,17
MORTGAGE,73779,debt_consolidation,1,12
RENT,75000,debt_consolidation,0,13
MORTGAGE,80000,small_business,2,10
MORTGAGE,105000,debt_consolidation,0,8
MORTGAGE,105000,debt_consolidation,1,9
RENT,40000,debt_consolidation,0,25
RENT,44000,other,0,6
MORTGAGE,78000,credit_card,0,12
RENT,50000,credit_card,0,5
MORTGAGE,60000,debt_consolidation,0,19
MORTGAGE,227000,credit_card,0,21
RENT,35000,credit_card,2,16
MORTGAGE,102000,debt_consolidation,0,12
RENT,112648,credit_card,0,25
MORTGAGE,107000,debt_consolidation,1,31
RENT,32000,debt_consolidation,3,9
MORTGAGE,120000,credit_card,0,6
OWN,60000,debt_consolidation,0,32
MORTGAGE,29000,credit_card,2,15
MORTGAGE,105000,credit_card,0,13
RENT,90000,small_business,1,8
MORTGAGE,115000,credit_card,1,17
MORTGAGE,80000,debt_consolidation,0,10
OWN,75000,credit_card,0,7
RENT,55000,debt_consolidation,0,6
RENT,150000,debt_consolidation,2,5
RENT,100000,small_business,2,7
MORTGAGE,32000,debt_consolidation,0,8
OWN,70000,credit_card,0,12
MORTGAGE,75000,credit_card,1,8
RENT,57000,debt_consolidation,0,14
MORTGAGE,77000,debt_consolidation,0,6
RENT,55397,credit_card,1,9
MORTGAGE,112000,debt_consolidation,0,9
OWN,190000,debt_consolidation,1,18
OWN,80000,debt_consolidation,0,12
RENT,88000,debt_consolidation,1,19
RENT,45000,credit_card,0,8
MORTGAGE,96000,debt_consolidation,1,9
MORTGAGE,98000,debt_consolidation,1,9
RENT,67000,credit_card,0,20
RENT,40000,debt_consolidation,0,12
MORTGAGE,60000,credit_card,0,19
OWN,42000,debt_consolidation,2,11
MORTGAGE,95000,debt_consolidation,1,11
RENT,35000,debt_consolidation,0,15
OWN,70000,home_improvement,0,10
MORTGAGE,155000,debt_consolidation,2,7
RENT,80000,debt_consolidation,1,19
MORTGAGE,45000,debt_consolidation,0,7
RENT,99260,debt_consolidation,0,11
RENT,50000,debt_consolidation,1,15
RENT,72000,debt_consolidation,0,10
MORTGAGE,200000,debt_consolidation,0,6
MORTGAGE,100000,credit_card,0,3
OWN,50000,credit_card,0,10
MORTGAGE,97000,credit_card,0,9
MORTGAGE,58400,home_improvement,1,9
MORTGAGE,140000,credit_card,0,11
MORTGAGE,80000,home_improvement,3,9
RENT,62500,debt_consolidation,1,14
MORTGAGE,58000,credit_card,1,13
MORTGAGE,70000,debt_consolidation,0,13
MORTGAGE,70000,debt_consolidation,2,17
MORTGAGE,45000,home_improvement,0,5
OWN,34000,debt_consolidation,0,17
RENT,75000,debt_consolidation,1,18
MORTGAGE,66974,medical,0,11
MORTGAGE,50000,other,0,10
RENT,43000,debt_consolidation,0,15
RENT,45000,debt_consolidation,1,11
RENT,100000,debt_consolidation,0,7
OWN,91000,debt_consolidation,0,11
RENT,93500,debt_consolidation,0,11
RENT,48000,debt_consolidation,0,19
MORTGAGE,55000,home_improvement,0,8
RENT,50000,debt_consolidation,0,9
RENT,52000,debt_consolidation,0,6
RENT,95000,debt_consolidation,0,6
MORTGAGE,127000,credit_card,2,15
MORTGAGE,87000,debt_consolidation,1,14
RENT,96000,debt_consolidation,1,7
RENT,70000,debt_consolidation,3,24
MORTGAGE,50000,credit_card,0,10
MORTGAGE,77000,car,0,13
MORTGAGE,45000,debt_consolidation,0,7
RENT,123000,debt_consolidation,1,20
MORTGAGE,70000,home_improvement,2,15
RENT,50000,credit_card,0,15
MORTGAGE,99000,home_improvement,1,10
RENT,48000,credit_card,0,22
